2246/2999 4,8G 0,008238 0,003945 0,0004374 0,01262 68 416 0,6759 0,5883 0,553 0,2277 0,04526 0,02571 0,002134
2247/2999 4,8G 0,008538 0,00401 0,0004416 0,01299 81 416 0,6769 0,5883 0,553 0,2295 0,04527 0,02571 0,002134
2248/2999 4,8G 0,008177 0,003841 0,0004314 0,01245 57 416 0,6764 0,5883 0,553 0,2277 0,04526 0,02572 0,002134
2249/2999 4,8G 0,008609 0,003976 0,0005076 0,01309 68 416 0,6767 0,5883 0,553 0,2277 0,04526 0,02572 0,002134
2250/2999 4,8G 0,007816 0,003863 0,0004093 0,01209 75 416 0,6766 0,5883 0,553 0,2289 0,04527 0,02573 0,002135
2251/2999 4,8G 0,008792 0,004044 0,0004057 0,01324 79 416 0,676 0,5882 0,553 0,2277 0,04527 0,02573 0,002136
2252/2999 4,8G 0,00857 0,003901 0,0004355 0,01291 86 416 0,6747 0,5882 0,553 0,2277 0,04527 0,02573 0,002136
2253/2999 4,8G 0,008324 0,003839 0,0004071 0,01257 71 416 0,6744 0,5882 0,553 0,2277 0,04526 0,02573 0,002135
2254/2999 4,8G 0,008833 0,004047 0,0005125 0,01339 63 416 0,6763 0,5882 0,5544 0,2295 0,04527 0,02573 0,002136
2255/2999 4,8G 0,008616 0,004164 0,0004806 0,01326 87 416 0,6758 0,5882 0,5544 0,2295 0,04527 0,02574 0,002136
2256/2999 4,8G 0,008505 0,003895 0,0004559 0,01286 53 416 0,6753 0,5882 0,5544 0,2295 0,04527 0,02572 0,002136
2257/2999 4,8G 0,008138 0,003974 0,0004344 0,01255 63 416 0,675 0,5882 0,5544 0,2295 0,04527 0,02574 0,002138
2258/2999 4,8G 0,007983 0,003937 0,0003632 0,01228 70 416 0,6753 0,5882 0,5544 0,2295 0,04527 0,02574 0,002136
2259/2999 4,8G 0,00911 0,004056 0,0003996 0,01357 69 416 0,6749 0,5882 0,5544 0,2295 0,04528 0,02574 0,002137
2260/2999 4,8G 0,008366 0,003915 0,0004172 0,0127 68 416 0,6759 0,5881 0,5543 0,2295 0,04528 0,02574 0,002139
2261/2999 4,8G 0,008325 0,003698 0,0003669 0,01239 45 416 0,6764 0,5881 0,5543 0,2295 0,04528 0,02574 0,00214
2262/2999 4,8G 0,008189 0,003813 0,0004256 0,01243 73 416 0,6761 0,5879 0,5542 0,2295 0,04528 0,02574 0,002141
2263/2999 4,8G 0,008251 0,003877 0,0004123 0,01254 40 416 0,6744 0,5873 0,5541 0,2294 0,04529 0,02574 0,002141
2264/2999 4,8G 0,008294 0,003717 0,0004962 0,01251 52 416 0,6737 0,5871 0,5541 0,2294 0,04528 0,02575 0,002142
2265/2999 4,8G 0,008243 0,003864 0,0004245 0,01253 49 416 0,6719 0,5865 0,5541 0,2294 0,04529 0,02575 0,002143
2266/2999 4,8G 0,008874 0,003907 0,0004568 0,01324 78 416 0,6633 0,58 0,5539 0,2294 0,04529 0,02575 0,002144
2267/2999 4,8G 0,007933 0,003985 0,0003939 0,01231 97 416 0,6623 0,5796 0,5539 0,2294 0,0453 0,02576 0,002145
2268/2999 4,8G 0,008266 0,003924 0,0003873 0,01258 87 416 0,663 0,5798 0,5535 0,2293 0,0453 0,02576 0,002147
2269/2999 4,8G 0,007727 0,003811 0,0004114 0,01195 44 416 0,6608 0,5791 0,5539 0,2294 0,0453 0,02576 0,002147
2270/2999 4,8G 0,008372 0,003821 0,0003917 0,01258 64 416 0,6577 0,5821 0,5534 0,2293 0,0453 0,02577 0,002149
2271/2999 4,8G 0,008484 0,003832 0,0004484 0,01276 81 416 0,6587 0,5821 0,5537 0,2294 0,04531 0,02577 0,002149
2272/2999 4,8G 0,008464 0,004094 0,0004866 0,01304 76 416 0,6589 0,5821 0,5534 0,2293 0,04531 0,02577 0,00215
2273/2999 4,8G 0,007763 0,00382 0,0004318 0,01201 73 416 0,666 0,5882 0,5539 0,2294 0,04531 0,02578 0,002151
2274/2999 4,8G 0,008402 0,003798 0,0004272 0,01263 86 416 0,6662 0,5882 0,5538 0,2294 0,04531 0,02578 0,002152
2275/2999 4,8G 0,007984 0,003626 0,0004333 0,01204 73 416 0,6571 0,5814 0,5535 0,2293 0,04531 0,02578 0,002153
2276/2999 4,8G 0,00821 0,003715 0,0003709 0,0123 75 416 0,6644 0,5876 0,5538 0,2294 0,04531 0,02579 0,002153
2277/2999 4,8G 0,008145 0,003777 0,0003691 0,01229 61 416 0,6633 0,5872 0,5538 0,2294 0,04532 0,02579 0,002154
2278/2999 4,8G 0,008251 0,003793 0,0003881 0,01243 61 416 0,665 0,5877 0,5538 0,229 0,04532 0,02579 0,002156
2279/2999 4,8G 0,007882 0,003735 0,0003806 0,012 68 416 0,6632 0,5869 0,5537 0,229 0,04532 0,02579 0,002156
2280/2999 4,8G 0,007859 0,003582 0,0003959 0,01184 62 416 0,6563 0,5808 0,5534 0,2278 0,04533 0,02579 0,002157
2281/2999 4,8G 0,007944 0,00388 0,000367 0,01219 87 416 0,6547 0,5803 0,5534 0,2289 0,04533 0,0258 0,002158
2282/2999 4,8G 0,00786 0,003852 0,0003678 0,01208 90 416 0,6632 0,5869 0,5536 0,229 0,04533 0,0258 0,002159
2283/2999 4,8G 0,008383 0,003976 0,0004289 0,01279 72 416 0,6627 0,5868 0,5536 0,2278 0,04533 0,0258 0,002159
2284/2999 4,8G 0,008306 0,003839 0,0003671 0,01251 87 416 0,663 0,5869 0,5536 0,2278 0,04533 0,0258 0,00216
2285/2999 4,8G 0,008607 0,003907 0,0004235 0,01294 70 416 0,662 0,5864 0,5536 0,2278 0,04533 0,02581 0,00216
2286/2999 4,8G 0,00787 0,003669 0,000416 0,01195 60 416 0,6602 0,5855 0,5536 0,2278 0,04533 0,02581 0,002162
2287/2999 4,8G 0,008436 0,003993 0,0003915 0,01282 70 416 0,6594 0,5853 0,5536 0,2278 0,04534 0,02581 0,002163
2288/2999 4,8G 0,008575 0,004259 0,0004395 0,01327 61 416 0,6523 0,5891 0,5535 0,2277 0,04534 0,02582 0,002163
2289/2999 4,8G 0,008169 0,003684 0,0003883 0,01224 59 416 0,6535 0,5891 0,5535 0,2277 0,04534 0,02582 0,002164
2290/2999 4,8G 0,008226 0,003762 0,0004281 0,01242 80 416 0,6552 0,5891 0,5534 0,2277 0,04534 0,02582 0,002164
2291/2999 4,8G 0,008051 0,003806 0,0003832 0,01224 74 416 0,6529 0,5883 0,5534 0,2277 0,04534 0,02583 0,002166
2292/2999 4,8G 0,008035 0,003939 0,0004096 0,01238 83 416 0,6519 0,5881 0,5531 0,2277 0,04534 0,02584 0,002165
2293/2999 4,8G 0,00777 0,003648 0,0004115 0,01183 58 416 0,837 0,5482 0,5528 0,2276 0,04535 0,02584 0,002166
2294/2999 4,8G 0,008257 0,003994 0,000416 0,01267 64 416 0,8372 0,5483 0,5528 0,2276 0,04535 0,02584 0,002168
2295/2999 4,8G 0,008083 0,003532 0,0003844 0,012 76 416 0,8368 0,5485 0,5528 0,2276 0,04535 0,02584 0,002169
2296/2999 4,8G 0,008323 0,003724 0,0004343 0,01248 66 416 0,8372 0,5481 0,5526 0,2275 0,04535 0,02584 0,002169
2297/2999 4,8G 0,008349 0,003818 0,0004527 0,01262 81 416 0,8367 0,5487 0,5526 0,2276 0,04535 0,02585 0,002169
2298/2999 4,8G 0,008533 0,00385 0,0003917 0,01277 68 416 0,8372 0,5485 0,5526 0,2276 0,04536 0,02585 0,002169
2299/2999 4,8G 0,008593 0,003942 0,000391 0,01293 57 416 0,8374 0,5482 0,5525 0,2275 0,04536 0,02585 0,00217
2300/2999 4,8G 0,00806 0,003733 0,0003332 0,01213 79 416 0,837 0,5484 0,5525 0,2275 0,04536 0,02586 0,002171
2301/2999 4,8G 0,008623 0,003772 0,0004115 0,01281 71 416 0,8375 0,5481 0,5525 0,2275 0,04536 0,02586 0,002172
2302/2999 4,8G 0,00826 0,00361 0,0003757 0,01225 63 416 0,8373 0,5483 0,5525 0,2275 0,04537 0,02586 0,002172
2303/2999 4,8G 0,008329 0,003868 0,0004126 0,01261 69 416 0,8371 0,5484 0,5525 0,2275 0,04536 0,02587 0,002172
2304/2999 4,8G 0,008408 0,003869 0,0003558 0,01263 60 416 0,8374 0,5483 0,5525 0,2275 0,04537 0,02587 0,002173
2305/2999 4,8G 0,008412 0,003791 0,0003627 0,01257 67 416 0,8371 0,5486 0,5525 0,2275 0,04537 0,02587 0,002172
2306/2999 4,8G 0,008279 0,003941 0,0003709 0,01259 102 416 0,8375 0,5482 0,5525 0,2281 0,04537 0,02588 0,002172
2307/2999 4,8G 0,008237 0,003804 0,000389 0,01243 76 416 0,8374 0,5482 0,5525 0,2275 0,04537 0,02588 0,002173
2308/2999 4,8G 0,007585 0,003574 0,0003587 0,01152 86 416 0,8374 0,5485 0,5525 0,2281 0,04538 0,02588 0,002172
2309/2999 4,8G 0,007802 0,003906 0,0003704 0,01208 76 416 0,8376 0,5483 0,5525 0,2281 0,04537 0,02588 0,002172
2310/2999 4,8G 0,008185 0,003743 0,0003693 0,0123 90 416 0,8377 0,5482 0,5525 0,2281 0,04538 0,02589 0,002172
2311/2999 4,8G 0,008116 0,003688 0,0003686 0,01217 100 416 0,8375 0,5481 0,5525 0,2281 0,04538 0,02589 0,002175
2312/2999 4,8G 0,007702 0,003724 0,0004049 0,01183 94 416 0,8378 0,5481 0,5525 0,2281 0,04539 0,02589 0,002175
2313/2999 4,8G 0,007809 0,003648 0,0004248 0,01188 87 416 0,8376 0,548 0,5525 0,2281 0,04539 0,0259 0,002175
2314/2999 4,8G 0,007643 0,003682 0,0003699 0,01169 81 416 0,8378 0,548 0,5525 0,2281 0,04539 0,0259 0,002176
2315/2999 4,8G 0,007582 0,003501 0,0003795 0,01146 74 416 0,8378 0,548 0,5525 0,2281 0,04539 0,02591 0,002177
2316/2999 4,8G 0,008111 0,00384 0,0003473 0,0123 96 416 0,838 0,548 0,5527 0,2281 0,04539 0,02591 0,002177
2317/2999 4,8G 0,008294 0,003874 0,0003576 0,01253 77 416 0,8381 0,5481 0,5527 0,2281 0,04539 0,02591 0,002177
2318/2999 4,8G 0,008058 0,003843 0,0003868 0,01229 64 416 0,8381 0,5479 0,5525 0,2281 0,0454 0,02591 0,002177
2319/2999 4,8G 0,008058 0,00386 0,0004163 0,01233 74 416 0,838 0,5479 0,5527 0,2281 0,0454 0,02591 0,002179
2320/2999 4,8G 0,008211 0,003699 0,0003934 0,0123 93 416 0,8385 0,5478 0,5525 0,2281 0,0454 0,02591 0,002178
2321/2999 4,8G 0,007823 0,003737 0,000382 0,01194 89 416 0,838 0,5481 0,5524 0,2281 0,04541 0,02592 0,00218
2322/2999 4,8G 0,007973 0,003608 0,0004091 0,01199 67 416 0,8381 0,548 0,5524 0,2281 0,04541 0,02592 0,00218
2323/2999 4,8G 0,008359 0,003773 0,0003537 0,01249 96 416 0,8381 0,548 0,5527 0,2283 0,04541 0,02592 0,00218
2324/2999 4,8G 0,007962 0,003675 0,0004088 0,01205 60 416 0,6422 0,5895 0,5529 0,2283 0,04541 0,02593 0,002182
2325/2999 4,8G 0,0084 0,003951 0,0004189 0,01277 80 416 0,8383 0,5479 0,5524 0,2282 0,04541 0,02593 0,002183
2326/2999 4,8G 0,007927 0,003951 0,0004005 0,01228 92 416 0,8385 0,5479 0,5524 0,2302 0,04542 0,02593 0,002185
2327/2999 4,8G 0,007583 0,00353 0,0003981 0,01151 77 416 0,8385 0,5479 0,5524 0,2302 0,04543 0,02593 0,002186
2328/2999 4,8G 0,008164 0,00381 0,0003881 0,01236 71 416 0,8385 0,5478 0,5524 0,2302 0,04543 0,02594 0,002188
2329/2999 4,8G 0,008041 0,003739 0,0004343 0,01221 69 416 0,8388 0,5477 0,5524 0,2302 0,04544 0,02594 0,002188
2330/2999 4,8G 0,008105 0,003952 0,0004108 0,01247 71 416 0,8388 0,5478 0,5524 0,2302 0,04544 0,02595 0,00219
2331/2999 4,8G 0,008077 0,003713 0,0004056 0,0122 59 416 0,8389 0,5477 0,5524 0,2302 0,04544 0,02595 0,002191
2332/2999 4,8G 0,008266 0,003885 0,0004092 0,01256 95 416 0,8389 0,5478 0,5503 0,2296 0,04545 0,02595 0,002193
2333/2999 4,8G 0,007989 0,003738 0,0003796 0,01211 82 416 0,839 0,5476 0,5503 0,2296 0,04545 0,02596 0,002192
2334/2999 4,8G 0,008373 0,003717 0,00037 0,01246 81 416 0,8393 0,5475 0,5503 0,2296 0,04546 0,02596 0,002194
2335/2999 4,8G 0,007875 0,003701 0,0003607 0,01194 63 416 0,8389 0,5475 0,5503 0,2296 0,04546 0,02596 0,002195
2336/2999 4,8G 0,008127 0,003796 0,0003798 0,0123 87 416 0,8389 0,5475 0,5503 0,2296 0,04546 0,02596 0,002196
2337/2999 4,8G 0,008306 0,003698 0,0003467 0,01235 61 416 0,8389 0,5475 0,5503 0,2296 0,04547 0,02597 0,002197
2338/2999 4,8G 0,008137 0,003675 0,0004122 0,01222 94 416 0,8394 0,547 0,5503 0,2296 0,04547 0,02597 0,002197
2339/2999 4,8G 0,007561 0,003782 0,0004037 0,01175 83 416 0,8392 0,5474 0,5503 0,2295 0,04548 0,02597 0,002197
2340/2999 4,8G 0,007995 0,00371 0,0003899 0,01209 79 416 0,8391 0,5474 0,5489 0,2294 0,04548 0,02597 0,002197
2341/2999 4,8G 0,00804 0,003639 0,0004072 0,01209 88 416 0,8394 0,5474 0,5489 0,2294 0,04548 0,02598 0,002199
2342/2999 4,8G 0,007461 0,003854 0,0004193 0,01173 73 416 0,8395 0,5471 0,5489 0,2294 0,04549 0,02598 0,002199
2343/2999 4,8G 0,007699 0,003697 0,0004119 0,01181 99 416 0,8394 0,5473 0,5489 0,2295 0,04548 0,02598 0,002201
2344/2999 4,8G 0,008227 0,003642 0,0004744 0,01234 47 416 0,8398 0,547 0,5489 0,2294 0,04548 0,02599 0,002201
2345/2999 4,8G 0,008485 0,003753 0,0004031 0,01264 96 416 0,8399 0,5471 0,5503 0,2296 0,04549 0,02599 0,002201
2346/2999 4,8G 0,008004 0,003878 0,0005171 0,0124 63 416 0,8399 0,5469 0,5488 0,2295 0,04549 0,026 0,002201
2347/2999 4,8G 0,007989 0,003875 0,0004017 0,01227 70 416 0,8399 0,547 0,5488 0,2295 0,04549 0,026 0,002203
2348/2999 4,8G 0,007685 0,003722 0,0003614 0,01177 82 416 0,8401 0,5468 0,5452 0,2284 0,0455 0,026 0,002204
2349/2999 4,8G 0,008146 0,003799 0,0003669 0,01231 91 416 0,84 0,5469 0,5511 0,2299 0,0455 0,02601 0,002204
2350/2999 4,8G 0,007913 0,003775 0,0004001 0,01209 81 416 0,8408 0,5466 0,5497 0,2298 0,0455 0,02601 0,002205
2351/2999 4,8G 0,007572 0,003676 0,00035 0,0116 70 416 0,8408 0,5465 0,5497 0,2298 0,0455 0,02602 0,002205
2352/2999 4,8G 0,008169 0,003814 0,0003416 0,01232 57 416 0,8408 0,5466 0,5497 0,2306 0,0455 0,02602 0,002208
2353/2999 4,8G 0,008305 0,003739 0,0004249 0,01247 73 416 0,8412 0,5462 0,5497 0,2306 0,0455 0,02602 0,002207
2354/2999 4,8G 0,008226 0,003752 0,0004243 0,0124 66 416 0,8413 0,5462 0,5497 0,2298 0,0455 0,02601 0,002209
2355/2999 4,8G 0,008469 0,003845 0,0004315 0,01275 75 416 0,8417 0,5459 0,5497 0,232 0,0455 0,02603 0,002209
2356/2999 4,8G 0,007403 0,003297 0,0003883 0,01109 68 416 0,842 0,546 0,5634 0,2361 0,0455 0,02603 0,00221
2357/2999 4,8G 0,007936 0,00375 0,0003609 0,01205 74 416 0,842 0,5461 0,5634 0,2347 0,0455 0,02603 0,00221
2358/2999 4,8G 0,008236 0,003818 0,0004164 0,01247 85 416 0,8421 0,5459 0,5634 0,2347 0,04551 0,02604 0,002211
2359/2999 4,8G 0,007925 0,00375 0,0004414 0,01212 89 416 0,8421 0,5461 0,5634 0,2347 0,04551 0,02604 0,00221
2360/2999 4,8G 0,007504 0,003487 0,0003611 0,01135 76 416 0,8423 0,546 0,5634 0,2347 0,04551 0,02604 0,00221
2361/2999 4,8G 0,008069 0,003725 0,0003604 0,01215 58 416 0,8424 0,546 0,5634 0,2347 0,0455 0,02605 0,002211
2362/2999 4,8G 0,007986 0,003728 0,0003289 0,01204 114 416 0,8429 0,5458 0,5648 0,2349 0,04551 0,02605 0,002212
2363/2999 4,8G 0,008442 0,003917 0,0003374 0,0127 76 416 0,843 0,5458 0,5648 0,2348 0,04551 0,02606 0,002214
2364/2999 4,8G 0,007827 0,003847 0,0003828 0,01206 68 416 0,8431 0,5456 0,5648 0,2349 0,04551 0,02606 0,002211
2365/2999 4,8G 0,008035 0,003705 0,0003968 0,01214 80 416 0,8432 0,5456 0,5648 0,2349 0,04551 0,02607 0,002213
2366/2999 4,8G 0,007335 0,003784 0,0003765 0,0115 66 416 0,8439 0,5454 0,5648 0,2349 0,04552 0,02607 0,002214
2367/2999 4,8G 0,007316 0,003664 0,0003149 0,0113 65 416 0,844 0,5452 0,5648 0,2349 0,04552 0,02607 0,002215
2368/2999 4,8G 0,007997 0,003736 0,0003421 0,01208 88 416 0,8439 0,5451 0,5511 0,2307 0,04552 0,02608 0,002215
2369/2999 4,8G 0,007399 0,003488 0,000371 0,01126 67 416 0,844 0,5453 0,5511 0,232 0,04552 0,02608 0,002215
2370/2999 4,8G 0,007561 0,003813 0,000334 0,01171 49 416 0,8447 0,5449 0,5511 0,2321 0,04552 0,02608 0,002215
2371/2999 4,8G 0,008055 0,003775 0,0003818 0,01221 70 416 0,8442 0,5452 0,5511 0,2321 0,04553 0,02608 0,002217
2372/2999 4,8G 0,007215 0,003427 0,0004332 0,01108 77 416 0,8451 0,5448 0,5511 0,232 0,04552 0,02609 0,002217
2373/2999 4,8G 0,008003 0,003688 0,0003647 0,01206 81 416 0,8448 0,545 0,5511 0,233 0,04553 0,02609 0,002216
2374/2999 4,8G 0,00801 0,003571 0,000396 0,01198 67 416 0,8452 0,5448 0,5519 0,2332 0,04553 0,0261 0,002217
2375/2999 4,8G 0,007402 0,003558 0,0003563 0,01132 97 416 0,8454 0,5448 0,5511 0,2318 0,04553 0,0261 0,002216
2376/2999 4,8G 0,007439 0,003476 0,0003821 0,0113 86 416 0,8448 0,5451 0,5519 0,2319 0,04553 0,02611 0,002217
2377/2999 4,8G 0,007462 0,003667 0,000362 0,01149 74 416 0,8455 0,5446 0,5519 0,2318 0,04553 0,02611 0,002217
2378/2999 4,8G 0,008512 0,003716 0,000334 0,01256 59 416 0,8447 0,5452 0,5519 0,2319 0,04554 0,02611 0,002218
2379/2999 4,8G 0,008156 0,003692 0,0003792 0,01223 81 416 0,8455 0,5448 0,5519 0,2318 0,04553 0,02612 0,002219
2380/2999 4,8G 0,007846 0,003615 0,0004423 0,0119 96 416 0,8455 0,5448 0,5519 0,2331 0,04553 0,02612 0,00222
2381/2999 4,8G 0,008397 0,003704 0,0004564 0,01256 75 416 0,8459 0,5445 0,5518 0,2318 0,04553 0,02612 0,00222
2382/2999 4,8G 0,007429 0,003639 0,0003474 0,01142 90 416 0,8455 0,5445 0,5518 0,2318 0,04553 0,02613 0,00222
2383/2999 4,8G 0,008274 0,003886 0,0003218 0,01248 54 416 0,8456 0,5447 0,5518 0,2332 0,04553 0,02613 0,002221
2384/2999 4,8G 0,008065 0,003663 0,0003554 0,01208 95 416 0,8456 0,5447 0,5518 0,2318 0,04554 0,02614 0,002222
2385/2999 4,8G 0,008005 0,003624 0,0003867 0,01201 91 416 0,8457 0,5447 0,5518 0,2332 0,04554 0,02615 0,002222
2386/2999 4,8G 0,007757 0,003595 0,0004542 0,01181 70 416 0,8459 0,5445 0,5518 0,2318 0,04554 0,02615 0,002222
2387/2999 4,8G 0,007734 0,003528 0,0003994 0,01166 91 416 0,846 0,5445 0,5518 0,2332 0,04554 0,02615 0,002222
2388/2999 4,8G 0,007782 0,003846 0,0003827 0,01201 85 416 0,846 0,5445 0,5518 0,2332 0,04554 0,02615 0,002221
2389/2999 4,8G 0,007894 0,003605 0,0003748 0,01187 63 416 0,8463 0,5445 0,5518 0,2318 0,04554 0,02615 0,002223
2390/2999 4,8G 0,007472 0,003748 0,0003662 0,01159 73 416 0,8465 0,5444 0,5518 0,2322 0,04554 0,02616 0,002223
2391/2999 4,8G 0,007616 0,003738 0,0003827 0,01174 50 416 0,8466 0,5444 0,5518 0,2322 0,04554 0,02616 0,002222
2392/2999 4,8G 0,008051 0,003588 0,0003403 0,01198 93 416 0,8467 0,5444 0,55 0,233 0,04554 0,02617 0,002224
2393/2999 4,8G 0,00813 0,003712 0,000415 0,01226 85 416 0,8467 0,5442 0,5518 0,2327 0,04554 0,02617 0,002226
2394/2999 4,8G 0,0079 0,003876 0,0003958 0,01217 79 416 0,8469 0,5443 0,55 0,2309 0,04554 0,02617 0,002225
2395/2999 4,8G 0,007455 0,003652 0,0003476 0,01145 67 416 0,8469 0,5442 0,5518 0,2335 0,04554 0,02618 0,002224
2396/2999 4,8G 0,007742 0,003763 0,0003346 0,01184 99 416 0,8466 0,5444 0,55 0,2309 0,04555 0,02618 0,002224
2397/2999 4,8G 0,00774 0,003556 0,0003802 0,01168 75 416 0,8465 0,5444 0,55 0,2322 0,04555 0,02618 0,002225
2398/2999 4,8G 0,007745 0,003771 0,0004293 0,01195 80 416 0,8474 0,5441 0,55 0,233 0,04554 0,02618 0,002224
2399/2999 4,8G 0,008767 0,003723 0,0003952 0,01289 67 416 0,8471 0,5439 0,55 0,233 0,04555 0,02618 0,002225
2400/2999 4,8G 0,008213 0,003787 0,0003952 0,0124 75 416 0,8473 0,5439 0,55 0,233 0,04554 0,02618 0,002227
2401/2999 4,8G 0,007298 0,003579 0,000394 0,01127 62 416 0,8473 0,5437 0,55 0,2329 0,04555 0,02618 0,002226
2402/2999 4,8G 0,007396 0,003471 0,0003586 0,01123 78 416 0,8479 0,5435 0,55 0,2329 0,04555 0,02619 0,002227
2403/2999 4,8G 0,007555 0,003493 0,0003488 0,0114 89 416 0,8475 0,5438 0,55 0,233 0,04555 0,02619 0,002228
2404/2999 4,8G 0,007823 0,003732 0,0003835 0,01194 83 416 0,8477 0,5433 0,55 0,233 0,04555 0,02619 0,002228
2405/2999 4,8G 0,008202 0,003713 0,0003516 0,01227 61 416 0,848 0,5434 0,55 0,2329 0,04556 0,0262 0,002229
2406/2999 4,8G 0,007632 0,0035 0,0003906 0,01152 80 416 0,8481 0,5433 0,55 0,2329 0,04556 0,0262 0,002229
2407/2999 4,8G 0,007596 0,003475 0,0003804 0,01145 64 416 0,8479 0,5433 0,55 0,2321 0,04556 0,0262 0,00223
2408/2999 4,8G 0,007556 0,003579 0,0004068 0,01154 56 416 0,8486 0,543 0,55 0,2325 0,04555 0,0262 0,00223
2409/2999 4,8G 0,007437 0,003631 0,0003773 0,01145 75 416 0,848 0,5432 0,55 0,2333 0,04555 0,0262 0,002229
2410/2999 4,8G 0,0077 0,003615 0,0003701 0,01168 79 416 0,8481 0,543 0,55 0,2325 0,04556 0,0262 0,002229
2411/2999 4,8G 0,007683 0,003653 0,0003504 0,01169 73 416 0,8484 0,5427 0,55 0,2325 0,04556 0,02621 0,002229
2412/2999 4,8G 0,008047 0,003892 0,0003509 0,01229 80 416 0,8489 0,5423 0,55 0,2334 0,04556 0,02621 0,00223
2413/2999 4,8G 0,00807 0,003625 0,0003925 0,01209 73 416 0,8478 0,5428 0,55 0,2334 0,04556 0,02621 0,002229
2414/2999 4,8G 0,008728 0,00382 0,0004712 0,01302 86 416 0,848 0,543 0,55 0,2334 0,04556 0,02622 0,002229
2415/2999 4,8G 0,00751 0,003737 0,0004237 0,01167 69 416 0,8483 0,5429 0,55 0,2334 0,04556 0,02622 0,00223
2416/2999 4,8G 0,008038 0,003522 0,0003804 0,01194 72 416 0,8482 0,5428 0,55 0,2326 0,04556 0,02622 0,002232
2417/2999 4,8G 0,007469 0,003336 0,000319 0,01112 83 416 0,8489 0,5422 0,5501 0,2326 0,04557 0,02622 0,002232
2418/2999 4,8G 0,00762 0,003535 0,0003645 0,01152 91 416 0,8489 0,5422 0,5501 0,2334 0,04557 0,02623 0,002232
2419/2999 4,8G 0,00749 0,003517 0,0003578 0,01136 75 416 0,8485 0,5427 0,5501 0,2334 0,04558 0,02623 0,002233
2420/2999 4,8G 0,007445 0,003658 0,0003422 0,01145 60 416 0,8487 0,5426 0,5501 0,2334 0,04558 0,02624 0,002233
2421/2999 4,8G 0,007741 0,003693 0,0003792 0,01181 84 416 0,8481 0,5427 0,5501 0,2334 0,04558 0,02624 0,002234
2422/2999 4,8G 0,007531 0,003586 0,0004148 0,01153 64 416 0,8484 0,5428 0,5501 0,2326 0,04558 0,02625 0,002234
2423/2999 4,8G 0,007692 0,003686 0,0004159 0,01179 72 416 0,8484 0,5428 0,5501 0,2329 0,04558 0,02625 0,002234
2424/2999 4,8G 0,008046 0,003807 0,0003306 0,01218 63 416 0,8486 0,543 0,5501 0,2329 0,04558 0,02625 0,002234
2425/2999 4,8G 0,007459 0,003573 0,0003579 0,01139 95 416 0,8481 0,5434 0,5501 0,2329 0,04558 0,02626 0,002234
2426/2999 4,8G 0,007548 0,003705 0,0003641 0,01162 68 416 0,8481 0,5434 0,5501 0,2329 0,04559 0,02626 0,002235
2427/2999 4,8G 0,007176 0,003417 0,0003734 0,01097 55 416 0,8486 0,5435 0,5501 0,2329 0,04559 0,02626 0,002236
2428/2999 4,8G 0,007622 0,003721 0,0003423 0,01169 91 416 0,848 0,5439 0,5503 0,2331 0,0456 0,02626 0,002237
2429/2999 4,8G 0,00767 0,003747 0,0003939 0,01181 63 416 0,8481 0,544 0,5501 0,2329 0,0456 0,02626 0,002239
2430/2999 4,8G 0,007869 0,003645 0,0003666 0,01188 63 416 0,8484 0,5441 0,5512 0,2334 0,0456 0,02626 0,00224
2431/2999 4,8G 0,00763 0,003745 0,0004093 0,01178 84 416 0,8487 0,5443 0,5512 0,2331 0,0456 0,02626 0,002241
2432/2999 4,8G 0,007734 0,003821 0,0003517 0,01191 92 416 0,8488 0,5445 0,5512 0,2334 0,0456 0,02626 0,002241
2433/2999 4,8G 0,007925 0,003733 0,0003734 0,01203 78 416 0,849 0,5445 0,5512 0,2334 0,0456 0,02627 0,002244
2434/2999 4,8G 0,007825 0,003758 0,0004278 0,01201 58 416 0,849 0,5445 0,5514 0,2335 0,04561 0,02627 0,002244
2435/2999 4,8G 0,007805 0,003615 0,0004286 0,01185 69 416 0,849 0,5445 0,5512 0,2339 0,04561 0,02627 0,002245
2436/2999 4,8G 0,007741 0,003682 0,0003894 0,01181 75 416 0,8486 0,5449 0,5512 0,2334 0,0456 0,02627 0,002246
2437/2999 4,8G 0,007579 0,003755 0,0003739 0,01171 78 416 0,8488 0,5452 0,5512 0,2339 0,04561 0,02628 0,002247
2438/2999 4,8G 0,007732 0,003776 0,0003708 0,01188 81 416 0,8489 0,5451 0,5512 0,2339 0,04561 0,02627 0,002248
2439/2999 4,8G 0,007523 0,003741 0,0003913 0,01166 66 416 0,8492 0,5452 0,5512 0,2339 0,04561 0,02628 0,002249
2440/2999 4,8G 0,008133 0,003613 0,0004157 0,01216 106 416 0,8493 0,5453 0,5512 0,2339 0,04562 0,02629 0,00225
2441/2999 4,8G 0,007541 0,00363 0,0003661 0,01154 77 416 0,8486 0,5456 0,5512 0,2339 0,04562 0,02629 0,002249
2442/2999 4,8G 0,007851 0,00368 0,0003785 0,01191 62 416 0,8489 0,5458 0,5512 0,2331 0,04562 0,02629 0,002253
2443/2999 4,8G 0,007744 0,003908 0,0003492 0,012 62 416 0,849 0,5459 0,5512 0,2331 0,04562 0,02631 0,002254
